fold,biomarker,target_index,iteration,negative_mll
0,ventricle_left,18,54,0.4652833640575409
0,ventricle_left,18,55,0.4569741487503052
0,ventricle_left,18,56,0.46101507544517517
0,ventricle_left,18,57,0.4450293183326721
0,ventricle_left,18,58,0.43449491262435913
0,ventricle_left,18,59,0.4278630018234253
0,ventricle_left,18,60,0.41871553659439087
0,ventricle_left,18,61,0.4196915328502655
0,ventricle_left,18,62,0.3975664973258972
0,ventricle_left,18,63,0.39467084407806396
0,ventricle_left,18,64,0.37918978929519653
0,ventricle_left,18,65,0.3745308518409729
0,ventricle_left,18,66,0.37750303745269775
0,ventricle_left,18,67,0.3679771423339844
0,ventricle_left,18,68,0.35901448130607605
0,ventricle_left,18,69,0.35807687044143677
0,ventricle_left,18,70,0.35318252444267273
0,ventricle_left,18,71,0.35857197642326355
0,ventricle_left,18,72,0.35963869094848633
0,ventricle_left,18,73,0.37051111459732056
0,ventricle_left,18,74,0.37428608536720276
0,ventricle_left,18,75,0.35919222235679626
0,ventricle_left,18,76,0.3467738628387451
0,ventricle_left,18,77,0.3289353549480438
0,ventricle_left,18,78,0.31779637932777405
0,ventricle_left,18,79,0.30751949548721313
0,ventricle_left,18,80,0.2932215929031372
0,ventricle_left,18,81,0.27769118547439575
0,ventricle_left,18,82,0.27141544222831726
0,ventricle_left,18,83,0.26371070742607117
0,ventricle_left,18,84,0.2584512233734131
0,ventricle_left,18,85,0.261332631111145
0,ventricle_left,18,86,0.2617049217224121
0,ventricle_left,18,87,0.26061809062957764
0,ventricle_left,18,88,0.298422634601593
0,ventricle_left,18,89,0.3014194071292877
0,ventricle_left,18,90,0.32925814390182495
0,ventricle_left,18,91,0.3139239549636841
0,ventricle_left,18,92,0.29682135581970215
0,ventricle_left,18,93,0.27850285172462463
0,ventricle_left,18,94,0.2621873617172241
0,ventricle_left,18,95,0.24471865594387054
0,ventricle_left,18,96,0.23290035128593445
0,ventricle_left,18,97,0.22823406755924225
0,ventricle_left,18,98,0.20530876517295837
0,ventricle_left,18,99,0.21152101457118988
0,ventricle_left,18,100,0.1980653703212738
1,hippocampus_right,13,1,1.1422715187072754
1,hippocampus_right,13,2,0.9991905093193054
1,hippocampus_right,13,3,0.9386683702468872
1,hippocampus_right,13,4,0.8926259875297546
1,hippocampus_right,13,5,0.8708666563034058
1,hippocampus_right,13,6,0.8586881160736084
1,hippocampus_right,13,7,0.8422043323516846
1,hippocampus_right,13,8,0.828021764755249
1,hippocampus_right,13,9,0.8201666474342346
1,hippocampus_right,13,10,0.8068131804466248
1,hippocampus_right,13,11,0.7968093752861023
1,hippocampus_right,13,12,0.7894672751426697
1,hippocampus_right,13,13,0.7787233591079712
1,hippocampus_right,13,14,0.7638521790504456
1,hippocampus_right,13,15,0.7522931098937988
1,hippocampus_right,13,16,0.7519280314445496
1,hippocampus_right,13,17,0.7524182796478271
1,hippocampus_right,13,18,0.7310724854469299
1,hippocampus_right,13,19,0.7269861102104187
1,hippocampus_right,13,20,0.7166993021965027
1,hippocampus_right,13,21,0.7040804624557495
1,hippocampus_right,13,22,0.6911759972572327
1,hippocampus_right,13,23,0.6859742403030396
1,hippocampus_right,13,24,0.6805741786956787
1,hippocampus_right,13,25,0.674898087978363
1,hippocampus_right,13,26,0.6739948987960815
1,hippocampus_right,13,27,0.6857367753982544
1,hippocampus_right,13,28,0.6815170049667358
1,hippocampus_right,13,29,0.6798625588417053
1,hippocampus_right,13,30,0.6647763252258301
1,hippocampus_right,13,31,0.6683838367462158
1,hippocampus_right,13,32,0.6595163941383362
1,hippocampus_right,13,33,0.641900360584259
1,hippocampus_right,13,34,0.630571186542511
1,hippocampus_right,13,35,0.6150771379470825
1,hippocampus_right,13,36,0.6054878830909729
1,hippocampus_right,13,37,0.5953271985054016
1,hippocampus_right,13,38,0.590762197971344
1,hippocampus_right,13,39,0.5794610381126404
1,hippocampus_right,13,40,0.5801118016242981
1,hippocampus_right,13,41,0.5672236680984497
1,hippocampus_right,13,42,0.5645275115966797
1,hippocampus_right,13,43,0.553370475769043
1,hippocampus_right,13,44,0.5512534379959106
1,hippocampus_right,13,45,0.5536644458770752
1,hippocampus_right,13,46,0.5428541898727417
1,hippocampus_right,13,47,0.5422551035881042
1,hippocampus_right,13,48,0.5387160778045654
1,hippocampus_right,13,49,0.5438162684440613
