fold,method,biomarker,metric_scope,trajectory_coverage,mean_width,median_width,mean_absolute_error,n_test_subjects
9,raw_dkgp,ventricle_left,biomarker,0.11739130434782609,0.11503633287259568,0.1058685105461756,0.10595148,230
9,single_cp,hippocampus_right,biomarker,0.9260869565217391,1.232799370390276,1.1364132703514649,0.15255426,230
9,single_cp,hippocampus_left,biomarker,0.9347826086956522,1.2272988434436731,1.1291606151438032,0.15742172,230
9,single_cp,ventricle_right,biomarker,0.9217391304347826,0.7351892585865168,0.66488195086907,0.1041194,230
9,single_cp,ventricle_left,biomarker,0.9478260869565217,0.73595307995,0.6773012878676177,0.10595148,230
0,bonferroni_cp,ALL_JOINT,joint,0.9391304347826087,1.3991855073567812,,,230
0,joint_cp,ALL_JOINT,joint,0.908695652173913,1.4746402372419525,,,230
0,raw_dkgp,ALL_JOINT,joint,0.0,0.12466810706070786,,,230
0,single_cp,ALL_JOINT,joint,0.7782608695652173,0.9600656872572829,,,230
1,bonferroni_cp,ALL_JOINT,joint,0.9347826086956522,1.5063840755074274,,,230
1,joint_cp,ALL_JOINT,joint,0.9347826086956522,1.5194000474129117,,,230
1,raw_dkgp,ALL_JOINT,joint,0.0,0.1183544996396266,,,230
1,single_cp,ALL_JOINT,joint,0.8043478260869565,1.0226020486573424,,,230
2,bonferroni_cp,ALL_JOINT,joint,0.9217391304347826,1.5113446819946823,,,230
2,joint_cp,ALL_JOINT,joint,0.8782608695652174,1.600462188566867,,,230
2,raw_dkgp,ALL_JOINT,joint,0.004347826086956522,0.12165871418716018,,,230
2,single_cp,ALL_JOINT,joint,0.7434782608695653,0.9768086280968352,,,230
3,bonferroni_cp,ALL_JOINT,joint,0.9173913043478261,1.5400625021527634,,,230
3,joint_cp,ALL_JOINT,joint,0.8739130434782608,1.496195185346959,,,230
3,raw_dkgp,ALL_JOINT,joint,0.0,0.12413493580605377,,,230
3,single_cp,ALL_JOINT,joint,0.6956521739130435,0.9401407641435915,,,230
4,bonferroni_cp,ALL_JOINT,joint,0.9043478260869565,1.463849143976902,,,230
4,joint_cp,ALL_JOINT,joint,0.8913043478260869,1.5257129140934254,,,230
4,raw_dkgp,ALL_JOINT,joint,0.004347826086956522,0.12715293152147586,,,230
4,single_cp,ALL_JOINT,joint,0.7086956521739131,0.9818196381451906,,,230
5,bonferroni_cp,ALL_JOINT,joint,0.9391304347826087,1.368369073339956,,,230
5,joint_cp,ALL_JOINT,joint,0.8739130434782608,1.285285240599516,,,230
5,raw_dkgp,ALL_JOINT,joint,0.0,0.12635708739275003,,,230
5,single_cp,ALL_JOINT,joint,0.7130434782608696,0.9134628472412943,,,230
6,bonferroni_cp,ALL_JOINT,joint,0.9478260869565217,1.7283242959715266,,,230
6,joint_cp,ALL_JOINT,joint,0.9217391304347826,1.4415565324467814,,,230
6,raw_dkgp,ALL_JOINT,joint,0.0,0.12114769842258193,,,230
6,single_cp,ALL_JOINT,joint,0.7391304347826086,0.915979278656324,,,230
7,bonferroni_cp,ALL_JOINT,joint,0.9173913043478261,1.4278851912862598,,,230
7,joint_cp,ALL_JOINT,joint,0.908695652173913,1.5129543035210313,,,230
7,raw_dkgp,ALL_JOINT,joint,0.0,0.12519793620663314,,,230
7,single_cp,ALL_JOINT,joint,0.7782608695652173,0.9889639783659261,,,230
8,bonferroni_cp,ALL_JOINT,joint,0.9521739130434783,1.5905979023598227,,,230
8,joint_cp,ALL_JOINT,joint,0.9217391304347826,1.4349461201112166,,,230
8,raw_dkgp,ALL_JOINT,joint,0.0,0.12017057588253585,,,230
8,single_cp,ALL_JOINT,joint,0.7347826086956522,0.9591908698271077,,,230
9,bonferroni_cp,ALL_JOINT,joint,0.9391304347826087,1.4999880479154324,,,230
9,joint_cp,ALL_JOINT,joint,0.9260869565217391,1.4342658493151017,,,230
9,raw_dkgp,ALL_JOINT,joint,0.0,0.12438817070176952,,,230
9,single_cp,ALL_JOINT,joint,0.8173913043478261,0.9828101380926164,,,230
