model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
drmc,3,raw,hippocampus_right,biomarker,0.32608695652173914,0.6679716418846854,0.4882490969918525,0.49259652761748585,0.20023640774015902,230
drmc,3,raw,ventricle_left,biomarker,0.508695652173913,0.7140976535541753,0.43808046403557477,0.43044961957051797,0.15098705106561697,230
drmc,3,raw,ventricle_right,biomarker,0.5434782608695652,0.7661351088525002,0.4465925072522004,0.438029566356862,0.14420003953254174,230
drmc,3,single_cp,hippocampus_left,biomarker,0.9043478260869565,0.9754206662902315,1.6417621893716223,1.6658052975129285,0.19055209881816373,230
drmc,3,single_cp,hippocampus_right,biomarker,0.8739130434782608,0.9624926281448021,1.5834387994172137,1.5975379352329577,0.20023640774015902,230
drmc,3,single_cp,ventricle_left,biomarker,0.8869565217391304,0.9573067632850241,1.034754744468338,1.0167305384999195,0.15098705106561697,230
drmc,3,single_cp,ventricle_right,biomarker,0.8869565217391304,0.9656159420289855,1.054827887981501,1.0346026743631287,0.14420003953254174,230
drmc,3,bonferroni_cp,ALL_JOINT,joint,0.9130434782608695,,,2.1300590386095086,,230
drmc,3,joint_cp,ALL_JOINT,joint,0.8782608695652174,,,1.9669434750260262,,230
drmc,3,raw,ALL_JOINT,joint,0.08695652173913043,,,0.4569582587132265,,230
drmc,3,single_cp,ALL_JOINT,joint,0.6782608695652174,,,1.3286691114022338,,230
drmc,4,bonferroni_cp,hippocampus_left,biomarker,0.9652173913043478,0.9880590062111801,2.124523261859102,2.111948161583256,0.20428872801253894,230
drmc,4,bonferroni_cp,hippocampus_right,biomarker,0.9608695652173913,0.9915269151138716,2.1936566759425133,2.1708937050889556,0.19188988144560004,230
drmc,4,bonferroni_cp,ventricle_left,biomarker,0.9826086956521739,0.9931884057971014,1.547457319682875,1.5318486792671635,0.15035769595597814,230
drmc,4,bonferroni_cp,ventricle_right,biomarker,0.9869565217391304,0.9970600414078675,1.6492472103389466,1.640471285962832,0.13757415310628932,230
drmc,4,joint_cp,hippocampus_left,biomarker,0.9478260869565217,0.9821169772256728,1.885334006723082,1.8741746729498863,0.20428872801253894,230
drmc,4,joint_cp,hippocampus_right,biomarker,0.9304347826086956,0.9795117322291235,1.765423278600934,1.747103967709808,0.19188988144560004,230
drmc,4,joint_cp,ventricle_left,biomarker,0.9869565217391304,0.9958695652173913,1.810091932370072,1.7918341919255503,0.15035769595597814,230
drmc,4,joint_cp,ventricle_right,biomarker,0.9869565217391304,0.9970600414078675,1.6429355575782068,1.6341932185778745,0.13757415310628932,230
drmc,4,raw,hippocampus_left,biomarker,0.3173913043478261,0.6424093418658636,0.4714380162617011,0.46864756419428116,0.20428872801253894,230
drmc,4,raw,hippocampus_right,biomarker,0.3217391304347826,0.645752242926156,0.4414536898635247,0.4368728465685085,0.19188988144560004,230
drmc,4,raw,ventricle_left,biomarker,0.48695652173913045,0.7287086705564967,0.4526233288072705,0.44805788154533066,0.15035769595597814,230
drmc,4,raw,ventricle_right,biomarker,0.508695652173913,0.7259075224292616,0.4108249682603287,0.4086388988641396,0.13757415310628932,230
drmc,4,single_cp,hippocampus_left,biomarker,0.8652173913043478,0.9598945981554677,1.4064802535621617,1.3981552657674583,0.20428872801253894,230
drmc,4,single_cp,hippocampus_right,biomarker,0.8826086956521739,0.9602674258109041,1.3913712244534315,1.376933348656343,0.19188988144560004,230
