model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
mlp,4,joint_cp,ALL_JOINT,joint,0.8434782608695652,,,1.5814413070851139,,230
mlp,4,raw,ALL_JOINT,joint,0.004347826086956522,,,0.20164039931642988,,230
mlp,4,single_cp,ALL_JOINT,joint,0.691304347826087,,,1.0680992295933358,,230
mlp,5,bonferroni_cp,hippocampus_left,biomarker,0.9826086956521739,0.9964389233954452,2.049906864762306,2.0346334247127076,0.20130211134216466,230
mlp,5,bonferroni_cp,hippocampus_right,biomarker,0.9956521739130435,0.9994565217391305,2.1166914217174053,2.1041389901952336,0.18667110616990226,230
mlp,5,bonferroni_cp,ventricle_left,biomarker,0.9826086956521739,0.9960869565217391,1.4442989230155945,1.4387178637974463,0.13832878736452556,230
mlp,5,bonferroni_cp,ventricle_right,biomarker,0.991304347826087,0.9990217391304348,1.6969115436077118,1.6709817309520847,0.12139397427827477,230
mlp,5,joint_cp,hippocampus_left,biomarker,0.9956521739130435,0.9991304347826088,2.520163339528274,2.501386113917127,0.20130211134216466,230
mlp,5,joint_cp,hippocampus_right,biomarker,1.0,1.0,2.3557892003002605,2.3418188679627074,0.18667110616990226,230
mlp,5,joint_cp,ventricle_left,biomarker,0.9739130434782609,0.9932505175983437,1.1815727353096008,1.1770069025022596,0.13832878736452556,230
mlp,5,joint_cp,ventricle_right,biomarker,0.9608695652173913,0.9894927536231884,1.169065306198223,1.151201296441141,0.12139397427827477,230
mlp,5,raw,hippocampus_left,biomarker,0.1391304347826087,0.5049631407240103,0.3208663687470881,0.31847565854886684,0.20130211134216466,230
mlp,5,raw,hippocampus_right,biomarker,0.16956521739130434,0.5024264382960035,0.2999383073223499,0.29815960919710066,0.18667110616990226,230
mlp,5,raw,ventricle_left,biomarker,0.1565217391304348,0.3780234017190539,0.15043745262174998,0.14985613228817507,0.13832878736452556,230
