fold,method,biomarker,metric_scope,trajectory_coverage,mean_width,median_width,mean_absolute_error,n_test_subjects
7,bonferroni_cp,hippocampus_left,biomarker,0.9739130434782609,1.7196935543362561,1.5389494877061978,0.16851205,230
7,bonferroni_cp,ventricle_right,biomarker,0.9521739130434783,0.8436403193311065,0.7637553371603385,0.098903485,230
7,bonferroni_cp,ventricle_left,biomarker,0.9695652173913043,0.8008545319381768,0.7239366446525253,0.09084758,230
7,joint_cp,hippocampus_right,biomarker,0.9739130434782609,1.7496323777334557,1.5824173954789558,0.1764268,230
7,joint_cp,hippocampus_left,biomarker,0.9652173913043478,1.602948780992865,1.4344748801947844,0.16851205,230
7,joint_cp,ventricle_right,biomarker,0.9956521739130435,1.569200525635524,1.4206116624193328,0.098903485,230
7,joint_cp,ventricle_left,biomarker,0.991304347826087,1.6461374984421613,1.4880346052045752,0.09084758,230
7,raw_dkgp,hippocampus_right,biomarker,0.017391304347826087,0.11520050436573528,0.10419061992465045,0.1764268,230
7,raw_dkgp,hippocampus_left,biomarker,0.021739130434782608,0.10554246160101088,0.0944496865750114,0.16851205,230
7,raw_dkgp,ventricle_right,biomarker,0.08260869565217391,0.10332038564488016,0.09353689500794357,0.098903485,230
7,raw_dkgp,ventricle_left,biomarker,0.10434782608695652,0.10838612298747508,0.09797620300974436,0.09084758,230
7,single_cp,hippocampus_right,biomarker,0.9130434782608695,1.2636548357293258,1.1428854537600568,0.1764268,230
7,single_cp,hippocampus_left,biomarker,0.9521739130434783,1.5040131816623374,1.3459376582451519,0.16851205,230
7,single_cp,ventricle_right,biomarker,0.8608695652173913,0.5439220456077483,0.4924176284763888,0.098903485,230
7,single_cp,ventricle_left,biomarker,0.9565217391304348,0.7087541618593377,0.6406820332004699,0.09084758,230
8,bonferroni_cp,hippocampus_right,biomarker,1.0,2.327225836051213,2.043238453605845,0.15122187,230
8,bonferroni_cp,hippocampus_left,biomarker,0.9826086956521739,1.7598938284418637,1.5749655861351286,0.15838549,230
8,bonferroni_cp,ventricle_right,biomarker,0.9608695652173913,1.014863106144611,0.916861213212739,0.106092535,230
8,bonferroni_cp,ventricle_left,biomarker,0.9782608695652174,1.7050512989434186,1.5258164038503885,0.11553526,230
8,joint_cp,hippocampus_right,biomarker,0.9173913043478261,1.095902644717494,0.9621715221650078,0.15122187,230
8,joint_cp,hippocampus_left,biomarker,0.8652173913043478,1.053343478701403,0.9426589846066804,0.15838549,230
8,joint_cp,ventricle_right,biomarker,0.9652173913043478,1.2331294987567523,1.1140503595343318,0.106092535,230
8,joint_cp,ventricle_left,biomarker,0.9434782608695652,1.1176126303279832,1.0001292545048557,0.11553526,230
8,raw_dkgp,hippocampus_right,biomarker,0.04782608695652174,0.11266063849035422,0.09891285375288905,0.15122187,230
8,raw_dkgp,hippocampus_left,biomarker,0.030434782608695653,0.10828548451102808,0.09690693201295675,0.15838549,230
8,raw_dkgp,ventricle_right,biomarker,0.14347826086956522,0.12676779031502278,0.11452625415271336,0.106092535,230
8,raw_dkgp,ventricle_left,biomarker,0.13478260869565217,0.11489246159278375,0.10281497259680841,0.11553526,230
8,single_cp,hippocampus_right,biomarker,0.8478260869565217,0.9137168238738654,0.8022175249710477,0.15122187,230
8,single_cp,hippocampus_left,biomarker,0.8608695652173913,1.0430358673565916,0.9334344888553048,0.15838549,230
